,Datum,time,measurement,commentary,pressure_sample[bar],current[mA],voltage[mV],voltage_needle[mV],voltage_th[mV],voltage_needle_th[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],pressure[bar],p_Kraftsensor / ?,Weg Bürster,Kraftsensor Poly,Probendicke Poly,Kraftsensor,Probendicke,U_ges 1,U_Nadel 1,U_ges 2,U_Nadel 2,Diff_U_ges/2,Diff_U_Nadel/2,Relais,pressure_rounded[bar],contact_resistance[mOhm*cm2],contact_resistance_error[mOhm*cm2],contact_resistance_mean[mOhm*cm2],resistance[mOhm*cm2],resistance_mean[mOhm*cm2],resistance_error[mOhm*cm2],bulk_resistance[mOhm*cm2],bulk_resistance_mean[mOhm*cm2],bulk_resistance_error[mOhm*cm2],bulk_resistance_sub[mOhm*cm2],volume_resistance[mOhm*cm2],volume_resistance_mean[mOhm*cm2],volume_resistance_error[mOhm*cm2],degradation_corr[mOhm*cm2],cycle
60,24.06.2020,15:22:26,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.02,499.6,3.22,3.21,3.17,3.17,26.74,26.68,4.15,0.22,-5430.37,2445.73,0.0,0.0,-59.56,17274.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.18,0.05,13.06,26.37,26.11,0.1,0.0,0.0,0.0,0.0,26.37,26.11,0.1,0.0,2.0
61,24.06.2020,15:22:29,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.03,998.0,6.33,6.34,6.29,6.29,26.34,26.37,4.15,0.22,-5432.06,2454.16,0.0,0.0,-59.58,17094.58,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.08,0.05,13.06,26.15,26.11,0.1,0.0,0.0,0.0,0.0,26.15,26.11,0.1,0.0,2.0
62,24.06.2020,15:22:32,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1498.0,9.43,9.44,9.39,9.4,26.13,26.16,4.15,0.22,-5429.75,2454.1,0.0,0.0,-59.56,17095.92,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.01,0.05,13.06,26.01,26.11,0.1,0.0,0.0,0.0,0.0,26.01,26.11,0.1,0.0,2.0
63,24.06.2020,15:22:36,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,1997.0,12.52,12.53,12.47,12.48,26.01,26.03,4.15,0.22,-5427.68,2454.06,0.0,0.0,-59.53,17096.73,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,12.96,0.05,13.06,25.92,26.11,0.1,0.0,0.0,0.0,0.0,25.92,26.11,0.1,0.0,2.0
64,24.06.2020,15:22:39,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,499.6,2.45,2.45,2.41,2.4,20.36,20.35,4.15,0.43,-5220.45,2482.6,0.0,0.0,-57.0,16486.28,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.0,0.01,10.0,20.0,20.0,0.02,0.0,0.0,0.0,0.0,20.0,20.0,0.02,0.0,2.0
65,24.06.2020,15:22:43,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,998.0,4.86,4.86,4.82,4.81,20.22,20.2,4.15,0.43,-5219.7,2490.78,0.0,0.0,-56.99,16311.23,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,10.02,0.01,10.0,20.04,20.0,0.02,0.0,0.0,0.0,0.0,20.04,20.0,0.02,0.0,2.0
66,24.06.2020,15:22:47,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,1498.0,7.26,7.25,7.21,7.21,20.1,20.09,4.15,0.43,-5218.07,2490.74,0.0,0.0,-56.97,16312.11,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.99,0.01,10.0,19.98,20.0,0.02,0.0,0.0,0.0,0.0,19.98,20.0,0.02,0.0,2.0
67,24.06.2020,15:22:50,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),2.04,1998.0,9.66,9.65,9.61,9.61,20.06,20.05,4.15,0.43,-5217.82,2490.8,0.0,0.0,-56.97,16310.98,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,2.0,9.98,0.01,10.0,19.97,20.0,0.02,0.0,0.0,0.0,0.0,19.97,20.0,0.02,0.0,2.0
68,24.06.2020,15:22:53,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,499.6,2.1,2.1,2.06,2.05,17.47,17.44,4.15,0.64,-5017.1,2508.16,0.0,0.0,-54.54,15939.63,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.55,0.0,8.54,17.1,17.09,0.01,0.0,0.0,0.0,0.0,17.1,17.09,0.01,0.0,2.0
69,24.06.2020,15:22:58,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,998.0,4.15,4.16,4.11,4.11,17.27,17.29,4.15,0.64,-5013.53,2516.58,0.0,0.0,-54.5,15759.55,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.54,0.0,8.54,17.09,17.09,0.01,0.0,0.0,0.0,0.0,17.09,17.09,0.01,0.0,2.0
70,24.06.2020,15:23:01,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,1498.0,6.21,6.21,6.17,6.17,17.21,17.21,4.15,0.64,-5016.97,2516.53,0.0,0.0,-54.54,15760.67,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.54,0.0,8.54,17.09,17.09,0.01,0.0,0.0,0.0,0.0,17.09,17.09,0.01,0.0,2.0
71,24.06.2020,15:23:04,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),3.03,1997.0,8.26,8.26,8.22,8.21,17.17,17.17,4.15,0.64,-5015.16,2516.46,0.0,0.0,-54.52,15762.08,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,3.0,8.54,0.0,8.54,17.08,17.09,0.01,0.0,0.0,0.0,0.0,17.08,17.09,0.01,0.0,2.0
72,24.06.2020,15:23:07,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,499.6,1.7,1.71,1.66,1.66,14.13,14.18,4.15,1.06,-4600.06,2565.47,0.0,0.0,-49.57,14713.9,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.88,0.01,6.89,13.77,13.78,0.01,0.0,0.0,0.0,0.0,13.77,13.78,0.01,0.0,2.0
73,24.06.2020,15:23:12,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,998.0,3.37,3.36,3.32,3.31,14.01,13.96,4.15,1.06,-4597.75,2574.03,0.0,0.0,-49.55,14530.79,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.91,0.01,6.89,13.82,13.78,0.01,0.0,0.0,0.0,0.0,13.82,13.78,0.01,0.0,2.0
74,24.06.2020,15:23:15,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.02,1498.0,5.02,5.01,4.97,4.97,13.89,13.89,4.15,1.06,-4597.31,2574.0,0.0,0.0,-49.54,14531.39,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.89,0.01,6.89,13.77,13.78,0.01,0.0,0.0,0.0,0.0,13.77,13.78,0.01,0.0,2.0
75,24.06.2020,15:23:18,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),5.03,1997.0,6.66,6.66,6.62,6.62,13.85,13.84,4.15,1.06,-4599.56,2574.04,0.0,0.0,-49.57,14530.54,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,5.0,6.88,0.01,6.89,13.76,13.78,0.01,0.0,0.0,0.0,0.0,13.76,13.78,0.01,0.0,2.0
76,24.06.2020,15:23:22,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,499.6,1.56,1.57,1.52,1.52,13.0,13.05,4.15,1.27,-4388.33,2604.51,0.0,0.0,-47.09,13878.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.31,0.0,6.32,12.63,12.64,0.01,0.0,0.0,0.0,0.0,12.63,12.64,0.01,0.0,2.0
77,24.06.2020,15:23:26,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,998.0,3.09,3.09,3.04,3.04,12.84,12.85,4.15,1.27,-4382.5,2613.25,0.0,0.0,-47.02,13691.86,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.33,0.0,6.32,12.65,12.64,0.01,0.0,0.0,0.0,0.0,12.65,12.64,0.01,0.0,2.0
78,24.06.2020,15:23:29,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,1498.0,4.61,4.61,4.56,4.56,12.76,12.77,4.15,1.27,-4387.07,2613.17,0.0,0.0,-47.07,13693.69,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.32,0.0,6.32,12.64,12.64,0.01,0.0,0.0,0.0,0.0,12.64,12.64,0.01,0.0,2.0
79,24.06.2020,15:23:33,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),6.03,1997.0,6.12,6.12,6.08,6.07,12.72,12.72,4.15,1.27,-4386.57,2613.18,0.0,0.0,-47.07,13693.41,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,6.0,6.31,0.0,6.32,12.63,12.64,0.01,0.0,0.0,0.0,0.0,12.63,12.64,0.01,0.0,2.0
80,24.06.2020,15:23:36,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,499.6,1.32,1.31,1.28,1.27,10.97,10.92,4.15,1.91,-3768.19,2679.18,0.0,0.0,-39.94,12281.72,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.3,0.01,5.28,10.61,10.57,0.02,0.0,0.0,0.0,0.0,10.61,10.57,0.02,0.0,2.0
81,24.06.2020,15:23:40,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,998.0,2.59,2.59,2.54,2.54,10.75,10.77,4.15,1.91,-3762.93,2688.17,0.0,0.0,-39.88,12089.53,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.28,0.01,5.28,10.57,10.57,0.02,0.0,0.0,0.0,0.0,10.57,10.57,0.02,0.0,2.0
82,24.06.2020,15:23:44,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.02,1498.0,3.85,3.85,3.81,3.81,10.68,10.68,4.15,1.91,-3765.37,2688.08,0.0,0.0,-39.91,12091.33,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.28,0.01,5.28,10.56,10.57,0.02,0.0,0.0,0.0,0.0,10.56,10.57,0.02,0.0,2.0
83,24.06.2020,15:23:47,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.01,1997.0,5.11,5.12,5.07,5.07,10.62,10.64,4.15,1.91,-3766.5,2688.14,0.0,0.0,-39.92,12089.99,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,9.0,5.27,0.01,5.28,10.53,10.57,0.02,0.0,0.0,0.0,0.0,10.53,10.57,0.02,0.0,2.0
84,24.06.2020,15:23:50,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),9.98,499.6,1.25,1.26,1.2,1.22,10.36,10.48,4.15,2.11,-3560.96,2712.86,0.0,0.0,-37.59,11561.32,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.0,0.01,5.01,9.99,10.02,0.01,0.0,0.0,0.0,0.0,9.99,10.02,0.01,0.0,2.0
85,24.06.2020,15:23:55,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.01,998.0,2.46,2.46,2.42,2.41,10.24,10.23,4.15,2.12,-3551.63,2721.99,0.0,0.0,-37.49,11366.18,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.03,0.01,5.01,10.05,10.02,0.01,0.0,0.0,0.0,0.0,10.05,10.02,0.01,0.0,2.0
86,24.06.2020,15:23:58,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,1498.0,3.66,3.66,3.62,3.61,10.15,10.13,4.15,2.12,-3548.88,2721.88,0.0,0.0,-37.46,11368.53,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.01,0.01,5.01,10.03,10.02,0.01,0.0,0.0,0.0,0.0,10.03,10.02,0.01,0.0,2.0
87,24.06.2020,15:24:01,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),10.02,1997.0,4.87,4.86,4.82,4.82,10.11,10.11,4.15,2.12,-3551.57,2721.85,0.0,0.0,-37.49,11369.17,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,10.0,5.01,0.01,5.01,10.02,10.02,0.01,0.0,0.0,0.0,0.0,10.02,10.02,0.01,0.0,2.0
88,24.06.2020,15:24:04,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.01,499.6,1.16,1.16,1.11,1.11,9.62,9.62,4.15,2.54,-3138.67,2762.7,0.0,0.0,-32.88,10495.43,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.63,0.01,4.61,9.25,9.22,0.01,0.0,0.0,0.0,0.0,9.25,9.22,0.01,0.0,2.0
89,24.06.2020,15:24:09,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.01,998.0,2.26,2.27,2.21,2.22,9.39,9.44,4.15,2.54,-3135.73,2772.08,0.0,0.0,-32.84,10294.83,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.6,0.01,4.61,9.21,9.22,0.01,0.0,0.0,0.0,0.0,9.21,9.22,0.01,0.0,2.0
90,24.06.2020,15:24:12,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.01,1498.0,3.36,3.36,3.32,3.32,9.32,9.31,4.15,2.54,-3135.92,2772.01,0.0,0.0,-32.85,10296.31,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.6,0.01,4.61,9.2,9.22,0.01,0.0,0.0,0.0,0.0,9.2,9.22,0.01,0.0,2.0
91,24.06.2020,15:24:15,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),12.02,1998.0,4.48,4.46,4.44,4.41,9.31,9.26,4.15,2.54,-3137.17,2771.92,0.0,0.0,-32.86,10298.14,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,12.0,4.61,0.01,4.61,9.22,9.22,0.01,0.0,0.0,0.0,0.0,9.22,9.22,0.01,0.0,2.0
92,24.06.2020,15:24:19,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,499.6,1.04,1.04,1.0,1.0,8.68,8.66,4.15,3.17,-2516.91,2842.93,0.0,0.0,-26.08,8779.42,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.15,0.0,4.14,8.31,8.29,0.01,0.0,0.0,0.0,0.0,8.31,8.29,0.01,0.0,2.0
93,24.06.2020,15:24:23,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,998.0,2.04,2.04,1.99,1.99,8.48,8.48,4.15,3.17,-2512.59,2852.5,0.0,0.0,-26.03,8574.59,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.15,0.0,4.14,8.3,8.29,0.01,0.0,0.0,0.0,0.0,8.3,8.29,0.01,0.0,2.0
94,24.06.2020,15:24:26,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1498.0,3.03,3.03,2.99,2.98,8.39,8.39,4.15,3.17,-2513.03,2852.41,0.0,0.0,-26.03,8576.57,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.14,0.0,4.14,8.27,8.29,0.01,0.0,0.0,0.0,0.0,8.27,8.29,0.01,0.0,2.0
95,24.06.2020,15:24:30,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),15.01,1998.0,4.03,4.02,3.98,3.98,8.36,8.35,4.15,3.17,-2516.66,2852.33,0.0,0.0,-26.07,8578.4,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,15.0,4.14,0.0,4.14,8.27,8.29,0.01,0.0,0.0,0.0,0.0,8.27,8.29,0.01,0.0,2.0
96,24.06.2020,15:24:33,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),18.0,499.6,0.96,0.96,0.91,0.92,7.96,8.0,4.15,3.81,-1890.02,2923.36,0.0,0.0,-19.38,7059.18,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.79,0.0,3.79,7.59,7.57,0.01,0.0,0.0,0.0,0.0,7.59,7.57,0.01,0.0,2.0
97,24.06.2020,15:24:37,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.97,998.0,1.87,1.87,1.82,1.83,7.76,7.8,4.15,3.8,-1886.01,2933.15,0.0,0.0,-19.34,6849.67,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.79,0.0,3.79,7.58,7.57,0.01,0.0,0.0,0.0,0.0,7.58,7.57,0.01,0.0,2.0
98,24.06.2020,15:24:41,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.98,1498.0,2.78,2.78,2.74,2.73,7.7,7.69,4.15,3.8,-1885.51,2933.05,0.0,0.0,-19.33,6851.86,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.79,0.0,3.79,7.58,7.57,0.01,0.0,0.0,0.0,0.0,7.58,7.57,0.01,0.0,2.0
99,24.06.2020,15:24:44,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),17.98,1998.0,3.68,3.69,3.64,3.64,7.65,7.67,4.15,3.8,-1889.2,2933.11,0.0,0.0,-19.37,6850.59,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,18.0,3.78,0.0,3.79,7.56,7.57,0.01,0.0,0.0,0.0,0.0,7.56,7.57,0.01,0.0,2.0
100,24.06.2020,15:24:47,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.01,499.6,0.91,0.92,0.86,0.87,7.55,7.63,4.15,4.23,-1476.24,2973.75,0.0,0.0,-15.05,5981.35,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.59,0.0,3.6,7.18,7.19,0.01,0.0,0.0,0.0,0.0,7.18,7.19,0.01,0.0,2.0
101,24.06.2020,15:24:52,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.96,998.0,1.78,1.77,1.74,1.72,7.4,7.36,4.15,4.22,-1470.23,2983.58,0.0,0.0,-14.99,5770.97,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.61,0.0,3.6,7.22,7.19,0.01,0.0,0.0,0.0,0.0,7.22,7.19,0.01,0.0,2.0
102,24.06.2020,15:24:55,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.96,1498.0,2.64,2.64,2.6,2.6,7.32,7.32,4.15,4.22,-1475.49,2983.54,0.0,0.0,-15.04,5771.81,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.6,0.0,3.6,7.19,7.19,0.01,0.0,0.0,0.0,0.0,7.19,7.19,0.01,0.0,2.0
103,24.06.2020,15:24:58,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),19.98,1997.0,3.5,3.5,3.46,3.45,7.27,7.27,4.15,4.22,-1470.17,2983.63,0.0,0.0,-14.98,5770.09,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,20.0,3.59,0.0,3.6,7.18,7.19,0.01,0.0,0.0,0.0,0.0,7.18,7.19,0.01,0.0,2.0
104,24.06.2020,15:25:01,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.98,499.6,0.89,0.89,0.84,0.85,7.38,7.43,4.15,4.44,-1270.32,3004.63,0.0,0.0,-12.91,5320.85,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.51,0.0,3.51,7.01,7.02,0.01,0.0,0.0,0.0,0.0,7.01,7.02,0.01,0.0,2.0
105,24.06.2020,15:25:06,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.98,998.0,1.74,1.73,1.69,1.68,7.23,7.19,4.15,4.44,-1258.11,3014.68,0.0,0.0,-12.79,5105.85,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.52,0.0,3.51,7.04,7.02,0.01,0.0,0.0,0.0,0.0,7.04,7.02,0.01,0.0,2.0
106,24.06.2020,15:25:09,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.97,1498.0,2.58,2.58,2.54,2.53,7.15,7.14,4.15,4.43,-1262.37,3014.66,0.0,0.0,-12.83,5106.27,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.51,0.0,3.51,7.02,7.02,0.01,0.0,0.0,0.0,0.0,7.02,7.02,0.01,0.0,2.0
107,24.06.2020,15:25:12,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),20.97,1998.0,3.42,3.42,3.37,3.37,7.1,7.1,4.15,4.43,-1264.25,3014.58,0.0,0.0,-12.85,5108.0,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,21.0,3.5,0.0,3.51,7.01,7.02,0.01,0.0,0.0,0.0,0.0,7.01,7.02,0.01,0.0,2.0
108,24.06.2020,15:25:16,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.97,499.6,0.84,0.84,0.8,0.8,6.99,7.0,4.15,5.07,-641.8,3080.88,0.0,0.0,-6.5,3689.88,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.31,0.01,3.29,6.62,6.58,0.01,0.0,0.0,0.0,0.0,6.62,6.58,0.01,0.0,2.0
109,24.06.2020,15:25:20,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.98,998.0,1.63,1.63,1.58,1.58,6.76,6.77,4.15,5.07,-630.66,3091.2,0.0,0.0,-6.39,3469.12,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.29,0.01,3.29,6.58,6.58,0.01,0.0,0.0,0.0,0.0,6.58,6.58,0.01,0.0,2.0
110,24.06.2020,15:25:23,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.99,1498.0,2.41,2.42,2.37,2.37,6.68,6.7,4.15,5.07,-634.23,3091.18,0.0,0.0,-6.42,3469.64,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.28,0.01,3.29,6.56,6.58,0.01,0.0,0.0,0.0,0.0,6.56,6.58,0.01,0.0,2.0
111,24.06.2020,15:25:27,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),23.96,1998.0,3.21,3.21,3.17,3.16,6.67,6.66,4.15,5.06,-638.04,3091.21,0.0,0.0,-6.46,3469.08,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,24.0,3.29,0.01,3.29,6.58,6.58,0.01,0.0,0.0,0.0,0.0,6.58,6.58,0.01,0.0,2.0
112,24.06.2020,15:25:30,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),27.0,499.6,0.8,0.8,0.75,0.75,6.61,6.61,4.15,5.71,-11.65,3158.58,0.0,0.0,-0.2,2028.05,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.12,0.01,3.1,6.25,6.21,0.01,0.0,0.0,0.0,0.0,6.25,6.21,0.01,0.0,2.0
113,24.06.2020,15:25:34,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.97,998.0,1.54,1.54,1.49,1.5,6.39,6.42,4.15,5.7,-0.26,3169.12,0.0,0.0,-0.09,1802.6,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.1,0.01,3.1,6.2,6.21,0.01,0.0,0.0,0.0,0.0,6.2,6.21,0.01,0.0,2.0
114,24.06.2020,15:25:38,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.96,1498.0,2.28,2.28,2.24,2.23,6.32,6.31,4.15,5.7,-4.95,3169.09,0.0,0.0,-0.14,1803.17,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.1,0.01,3.1,6.2,6.21,0.01,0.0,0.0,0.0,0.0,6.2,6.21,0.01,0.0,2.0
115,24.06.2020,15:25:41,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),26.95,1998.0,3.02,3.03,2.98,2.98,6.27,6.29,4.15,5.7,-11.78,3169.09,0.0,0.0,-0.2,1803.27,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,27.0,3.09,0.01,3.1,6.18,6.21,0.01,0.0,0.0,0.0,0.0,6.18,6.21,0.01,0.0,2.0
116,24.06.2020,15:25:44,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.98,499.6,0.76,0.76,0.71,0.71,6.3,6.29,4.15,6.34,611.8,3232.49,0.0,0.0,5.9,447.27,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.97,0.01,2.94,5.94,5.89,0.02,0.0,0.0,0.0,0.0,5.94,5.89,0.02,0.0,2.0
117,24.06.2020,15:25:49,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.95,998.0,1.45,1.46,1.41,1.42,6.05,6.09,4.15,6.33,620.19,3243.22,0.0,0.0,5.98,217.77,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.93,0.01,2.94,5.86,5.89,0.02,0.0,0.0,0.0,0.0,5.86,5.89,0.02,0.0,2.0
118,24.06.2020,15:25:52,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.94,1497.0,2.16,2.17,2.12,2.12,6.0,6.01,4.15,6.33,611.68,3243.17,0.0,0.0,5.9,218.86,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.94,0.01,2.94,5.88,5.89,0.02,0.0,0.0,0.0,0.0,5.88,5.89,0.02,0.0,2.0
119,24.06.2020,15:25:55,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),29.95,1998.0,2.87,2.87,2.83,2.82,5.97,5.96,4.15,6.33,614.68,3243.26,0.0,0.0,5.93,216.93,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,30.0,2.94,0.01,2.94,5.88,5.89,0.02,0.0,0.0,0.0,0.0,5.88,5.89,0.02,0.0,2.0
120,24.06.2020,15:26:05,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,499.6,3.26,3.25,3.22,3.21,27.09,27.02,4.15,0.22,-5432.0,2448.35,0.0,0.0,-59.58,17218.78,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.36,0.04,13.25,26.73,26.5,0.08,0.0,0.0,0.0,0.0,26.73,26.5,0.08,0.0,3.0
121,24.06.2020,15:26:09,Referenz I o. Nadel Referenz I (60 Zyklen),Referenz I (60 Zyklen),1.04,998.0,6.42,6.41,6.38,6.37,26.72,26.67,4.15,0.22,-5426.8,2456.66,0.0,0.0,-59.52,17041.02,-6.35,-6.35,6.44,6.45,0.04,0.05,0.0,1.0,13.27,0.04,13.25,26.53,26.5,0.08,0.0,0.0,0.0,0.0,26.53,26.5,0.08,0.0,3.0
